longitude,latitude,aver_price,latlon
121.397172,31.180056,114.8,"121.397172,31.180056"
121.465775,31.214345,224.5,"121.465775,31.214345"
121.6649723,31.03374541,23.8,"121.6649723,31.03374541"
121.6051062,31.13125946,52.8,"121.6051062,31.13125946"
121.1033306,31.14643004,61.4,"121.1033306,31.14643004"
121.499027,31.333324,76.9,"121.499027,31.333324"
121.4560535,31.27070761,129.0,"121.4560535,31.27070761"
121.406969,31.295084,57.4,"121.406969,31.295084"
121.539745,31.245341,125.0,"121.539745,31.245341"
121.367643,31.36706,92.9,"121.367643,31.36706"
121.4592559,31.28604257,142.9,"121.4592559,31.28604257"
121.4415524,31.13630503,62.9,"121.4415524,31.13630503"
121.658861,31.20755557,58.5,"121.658861,31.20755557"
121.474376,31.286329,79.5,"121.474376,31.286329"
121.441888,31.209932,108.4,"121.441888,31.209932"
121.4780405,31.30277076,76.5,"121.4780405,31.30277076"
121.620053,31.218749,74.8,"121.620053,31.218749"
121.506688,31.186981,86.7,"121.506688,31.186981"
121.6193856,31.22197164,79.4,"121.6193856,31.22197164"
121.6587671,31.21039754,83.3,"121.6587671,31.21039754"
121.533908,31.16774525,72.2,"121.533908,31.16774525"
121.437065,31.168565,89.2,"121.437065,31.168565"
121.558271,31.238279,107.8,"121.558271,31.238279"
121.323527,31.017949,58.8,"121.323527,31.017949"
121.328804,31.29276823,57.8,"121.328804,31.29276823"
121.359558,31.054811,34.3,"121.359558,31.054811"
121.350675,31.058353,65.8,"121.350675,31.058353"
121.523045,31.211741,84.9,"121.523045,31.211741"
121.65928,31.035214,30.0,"121.65928,31.035214"
121.4300417,31.14549424,79.1,"121.4300417,31.14549424"
121.511237,31.31030354,114.0,"121.511237,31.31030354"
121.446043,31.189901,143.9,"121.446043,31.189901"
121.446306,31.19762,107.9,"121.446306,31.19762"
121.583816,31.285648,59.8,"121.583816,31.285648"
121.4455223,31.12675597,43.8,"121.4455223,31.12675597"
121.503931,31.184457,112.5,"121.503931,31.184457"
121.173051,31.152198,37.7,"121.173051,31.152198"
121.569789,31.203488,100.0,"121.569789,31.203488"
121.5020471,31.28878984,111.1,"121.5020471,31.28878984"
121.57021,31.120979,53.6,"121.57021,31.120979"
121.760221,31.188013,35.0,"121.760221,31.188013"
121.572224,31.236767,181.8,"121.572224,31.236767"
121.624301,31.337738,57.6,"121.624301,31.337738"
121.788796,31.060724,35.0,"121.788796,31.060724"
121.610491,31.179089,67.2,"121.610491,31.179089"
121.5588268,31.25333431,78.8,"121.5588268,31.25333431"
121.5139297,31.15821995,104.3,"121.5139297,31.15821995"
121.360492,31.352211,29.9,"121.360492,31.352211"
121.566796,31.193268,84.7,"121.566796,31.193268"
121.514066,31.236233,178.6,"121.514066,31.236233"
121.521779,31.216627,93.9,"121.521779,31.216627"
121.464609,31.185062,194.4,"121.464609,31.185062"
121.4131898,31.07290379,57.0,"121.4131898,31.07290379"
121.542774,31.136789,44.9,"121.542774,31.136789"
121.199536,31.045804,35.5,"121.199536,31.045804"
121.49476366986,31.332895753598,142.9,"121.49476366986,31.332895753598"
121.3940078,31.06957939,53.2,"121.3940078,31.06957939"
121.474746,31.216283,214.3,"121.474746,31.216283"
121.235215,31.128639,75.2,"121.235215,31.128639"
121.552138,31.237232,105.9,"121.552138,31.237232"
121.560758,31.240721,101.8,"121.560758,31.240721"
121.554268,31.239542,111.8,"121.554268,31.239542"
121.446148,31.196172,122.6,"121.446148,31.196172"
121.772467,31.039632,23.3,"121.772467,31.039632"
121.296773,31.206383,133.3,"121.296773,31.206383"
121.5768101,31.12483208,43.8,"121.5768101,31.12483208"
121.5085575,31.14993417,87.3,"121.5085575,31.14993417"
121.592796,31.320603,55.6,"121.592796,31.320603"
121.540794,31.060615,38.9,"121.540794,31.060615"
121.22282,31.022281,35.7,"121.22282,31.022281"
121.3126498,31.31632075,35.5,"121.3126498,31.31632075"
121.444035,31.179585,66.7,"121.444035,31.179585"
121.517268,31.270396,96.3,"121.517268,31.270396"
121.371847,31.111674,54.8,"121.371847,31.111674"
121.629006,31.212499,87.8,"121.629006,31.212499"
121.4191609,31.14417728,59.2,"121.4191609,31.14417728"
121.408136,31.225357,104.6,"121.408136,31.225357"
121.539738,31.211494,129.5,"121.539738,31.211494"
121.555083,31.293867,113.5,"121.555083,31.293867"
121.6202649,31.30720078,54.0,"121.6202649,31.30720078"
121.43749,31.263028,100.0,"121.43749,31.263028"
121.805718,31.063549,24.1,"121.805718,31.063549"
121.519482,30.855875,27.8,"121.519482,30.855875"
121.505481,31.164854,96.6,"121.505481,31.164854"
121.492301,31.175519,115.4,"121.492301,31.175519"
121.4653619,31.26289062,159.2,"121.4653619,31.26289062"
121.376942,31.19266,82.0,"121.376942,31.19266"
121.4077267,31.08666845,60.9,"121.4077267,31.08666845"
121.483832,31.223985,192.3,"121.483832,31.223985"
121.387108,31.121603,62.5,"121.387108,31.121603"
121.45196,31.242423,138.9,"121.45196,31.242423"
121.436447,31.237743,159.3,"121.436447,31.237743"
121.437566,31.217612,83.3,"121.437566,31.217612"
121.593818,31.09219261,42.7,"121.593818,31.09219261"
121.493344,31.344753,72.6,"121.493344,31.344753"
121.408606,31.297034,71.4,"121.408606,31.297034"
121.391801,31.191313,116.3,"121.391801,31.191313"
121.5308952,31.24732765,141.3,"121.5308952,31.24732765"
121.3255282,31.31370036,59.8,"121.3255282,31.31370036"
121.36513,31.41227491,60.8,"121.36513,31.41227491"
121.097011,31.177281,47.5,"121.097011,31.177281"
121.365817,31.25847592,94.7,"121.365817,31.25847592"
121.5055354,31.14453223,63.4,"121.5055354,31.14453223"
121.271468,31.116716,40.4,"121.271468,31.116716"
121.314987,31.012855,46.8,"121.314987,31.012855"
121.366634,31.349501,47.5,"121.366634,31.349501"
121.5658499,31.19766118,74.1,"121.5658499,31.19766118"
121.518192,31.168272,98.4,"121.518192,31.168272"
121.266398,31.110797,44.9,"121.266398,31.110797"
121.406753,31.243347,113.8,"121.406753,31.243347"
121.437948,31.214745,125.8,"121.437948,31.214745"
121.519482,30.855875,27.0,"121.519482,30.855875"
121.500276,31.284224,86.4,"121.500276,31.284224"
121.436723,31.192902,242.4,"121.436723,31.192902"
121.596204,31.10383774,43.3,"121.596204,31.10383774"
121.424815,31.162146,95.8,"121.424815,31.162146"
121.475439,31.210429,173.3,"121.475439,31.210429"
121.5857302,31.11811042,41.4,"121.5857302,31.11811042"
121.566263,31.248693,90.2,"121.566263,31.248693"
121.459686,31.240443,197.7,"121.459686,31.240443"
121.478518,31.261412,139.5,"121.478518,31.261412"
121.5760625,31.11879328,40.6,"121.5760625,31.11879328"
121.697178,31.271405,53.2,"121.697178,31.271405"
121.539201,31.154299,67.1,"121.539201,31.154299"
121.5315071,31.22249571,107.5,"121.5315071,31.22249571"
121.241032,31.066142,36.0,"121.241032,31.066142"
121.159395,31.16793,82.1,"121.159395,31.16793"
121.46034,31.286871,88.0,"121.46034,31.286871"
121.390902,31.111342,111.9,"121.390902,31.111342"
121.557044,31.252797,97.3,"121.557044,31.252797"
121.619963,31.297808,70.8,"121.619963,31.297808"
121.533546,31.308766,125.0,"121.533546,31.308766"
121.517975,30.83236,29.4,"121.517975,30.83236"
121.525044,31.217551,148.1,"121.525044,31.217551"
121.545257,31.053874,41.1,"121.545257,31.053874"
121.410608,31.074569,60.3,"121.410608,31.074569"
121.582051,31.155619,127.4,"121.582051,31.155619"
121.416472,31.01961,51.7,"121.416472,31.01961"
121.520333,31.214787,78.9,"121.520333,31.214787"
121.542044,31.198949,172.7,"121.542044,31.198949"
121.9234559,30.88920718,18.8,"121.9234559,30.88920718"
121.2533748,31.03720476,43.1,"121.2533748,31.03720476"
121.580856,31.242993,88.2,"121.580856,31.242993"
121.389936,31.319567,53.6,"121.389936,31.319567"
121.488825,31.215942,109.1,"121.488825,31.215942"
121.2713501,31.3517821,43.2,"121.2713501,31.3517821"
121.3899921,31.09641501,50.7,"121.3899921,31.09641501"
121.516351,31.285665,110.7,"121.516351,31.285665"
121.514066,31.236233,152.3,"121.514066,31.236233"
121.423549,31.229773,102.7,"121.423549,31.229773"
121.549245,31.190442,100.0,"121.549245,31.190442"
121.4365694,31.3586347,52.6,"121.4365694,31.3586347"
121.5424904,31.24862669,122.2,"121.5424904,31.24862669"
121.3097285,31.2939994,46.7,"121.3097285,31.2939994"
121.518192,31.168272,103.8,"121.518192,31.168272"
121.193758,31.050438,37.1,"121.193758,31.050438"
121.472448,31.19983,118.4,"121.472448,31.19983"
121.545136,31.217529,85.9,"121.545136,31.217529"
121.560691,31.21315,165.0,"121.560691,31.21315"
121.589545,31.14152335,61.0,"121.589545,31.14152335"
121.292684,31.119918,58.4,"121.292684,31.119918"
121.5811905,31.10752569,55.9,"121.5811905,31.10752569"
121.3015229,31.17069161,79.1,"121.3015229,31.17069161"
121.7590249,31.17657992,40.0,"121.7590249,31.17657992"
121.50512,31.296583,75.0,"121.50512,31.296583"
121.390718,31.197003,121.4,"121.390718,31.197003"
121.529307,31.323434,84.2,"121.529307,31.323434"
121.4431255,31.32036442,66.1,"121.4431255,31.32036442"
121.662902,31.225901,100.0,"121.662902,31.225901"
121.208432,31.138535,16.0,"121.208432,31.138535"
121.2507016,31.12073958,37.0,"121.2507016,31.12073958"
121.431924,31.217469,118.8,"121.431924,31.217469"
121.3431324,31.26466204,47.3,"121.3431324,31.26466204"
121.453554,31.237327,161.9,"121.453554,31.237327"
121.1853732,31.03984093,44.4,"121.1853732,31.03984093"
121.5342058,31.28983357,86.1,"121.5342058,31.28983357"
121.446043,31.189901,177.6,"121.446043,31.189901"
121.501972,31.210776,78.9,"121.501972,31.210776"
121.3949788,31.25376373,94.3,"121.3949788,31.25376373"
121.411289,31.289342,65.2,"121.411289,31.289342"
121.42385,31.195311,96.1,"121.42385,31.195311"
121.3839187,31.25161362,77.4,"121.3839187,31.25161362"
121.398506,31.110537,76.8,"121.398506,31.110537"
121.429717,31.222893,103.7,"121.429717,31.222893"
121.3140714,31.22497422,68.2,"121.3140714,31.22497422"
121.455611,31.188661,140.6,"121.455611,31.188661"
121.51825,31.23831918,161.8,"121.51825,31.23831918"
121.602837,31.260033,67.8,"121.602837,31.260033"
121.4021477,31.01544771,48.9,"121.4021477,31.01544771"
121.323375,31.15304,85.2,"121.323375,31.15304"
121.4633509,31.27873928,109.4,"121.4633509,31.27873928"
121.557044,31.252797,97.4,"121.557044,31.252797"
121.195904,31.106225,19.5,"121.195904,31.106225"
121.402963,31.115036,60.8,"121.402963,31.115036"
121.524799,31.272688,136.8,"121.524799,31.272688"
121.403649,31.199363,122.0,"121.403649,31.199363"
121.5276909,31.21620427,95.0,"121.5276909,31.21620427"
121.287096,31.164727,47.4,"121.287096,31.164727"
121.5998803,31.26590419,96.0,"121.5998803,31.26590419"
121.7476526,31.04153154,31.0,"121.7476526,31.04153154"
121.191985,31.034306,39.6,"121.191985,31.034306"
121.5441155,31.27743047,63.2,"121.5441155,31.27743047"
121.406263,31.20229,156.5,"121.406263,31.20229"
121.404098,31.096859,74.5,"121.404098,31.096859"
121.419752,31.24559,98.8,"121.419752,31.24559"
121.212813,31.047457,46.2,"121.212813,31.047457"
121.7670055,31.05962037,40.0,"121.7670055,31.05962037"
121.464449,30.916456,53.2,"121.464449,30.916456"
121.598745,31.204225,109.9,"121.598745,31.204225"
121.7699511,31.04971812,35.1,"121.7699511,31.04971812"
121.401734,31.096687,65.0,"121.401734,31.096687"
121.3117,31.060015,72.8,"121.3117,31.060015"
121.467529,31.24159,156.2,"121.467529,31.24159"
121.435239,31.21782,150.0,"121.435239,31.21782"
121.3974033,31.24462494,93.8,"121.3974033,31.24462494"
121.241032,31.066142,64.4,"121.241032,31.066142"
121.367729,31.145226,84.0,"121.367729,31.145226"
121.400698,31.220979,193.5,"121.400698,31.220979"
121.1880361,31.28987677,53.8,"121.1880361,31.28987677"
121.331985,31.308129,81.6,"121.331985,31.308129"
121.4785415,31.20555504,117.6,"121.4785415,31.20555504"
121.5619343,31.20179036,75.0,"121.5619343,31.20179036"
121.453301,31.253115,73.9,"121.453301,31.253115"
121.539745,31.245341,122.1,"121.539745,31.245341"
121.2462989,31.34873307,66.7,"121.2462989,31.34873307"
121.530273,31.29947,75.8,"121.530273,31.29947"
121.3678939,31.21737635,93.2,"121.3678939,31.21737635"
121.545313,31.067222,37.9,"121.545313,31.067222"
121.323375,31.15304,66.7,"121.323375,31.15304"
121.477141,31.205348,225.0,"121.477141,31.205348"
121.340961,31.130886,57.3,"121.340961,31.130886"
121.374318,31.265358,62.3,"121.374318,31.265358"
121.6613675,31.23343302,125.4,"121.6613675,31.23343302"
121.439823,31.195382,79.4,"121.439823,31.195382"
121.322142,31.315196,60.9,"121.322142,31.315196"
121.22503256635,31.391002138734,34.9,"121.22503256635,31.391002138734"
121.0524414,31.12811658,28.4,"121.0524414,31.12811658"
121.5386908,31.15454978,77.7,"121.5386908,31.15454978"
121.571188,31.137415,134.2,"121.571188,31.137415"
121.253241,31.112071,52.3,"121.253241,31.112071"
121.497014,31.278,74.7,"121.497014,31.278"
121.2949683,31.33711314,44.4,"121.2949683,31.33711314"
121.579176,31.162636,67.5,"121.579176,31.162636"
121.437777,31.353984,53.1,"121.437777,31.353984"
121.465616,30.917505,30.5,"121.465616,30.917505"
121.4445372,31.14122488,69.2,"121.4445372,31.14122488"
121.4108083,31.24409076,102.9,"121.4108083,31.24409076"
121.592106,31.10161416,35.6,"121.592106,31.10161416"
121.485423,31.224298,208.3,"121.485423,31.224298"
121.406263,31.20229,182.2,"121.406263,31.20229"
121.4666882,31.32248109,73.2,"121.4666882,31.32248109"
121.089632,31.139931,89.3,"121.089632,31.139931"
121.234837,31.140188,30.2,"121.234837,31.140188"
121.340231,31.29723,105.0,"121.340231,31.29723"
121.566533,31.213081,150.0,"121.566533,31.213081"
121.5217864,31.2198152,209.0,"121.5217864,31.2198152"
121.233711,31.060553,49.2,"121.233711,31.060553"
121.459759,31.337113,89.2,"121.459759,31.337113"
121.262019,31.106009,44.0,"121.262019,31.106009"
121.446217,31.234812,90.5,"121.446217,31.234812"
121.516566,31.267725,78.0,"121.516566,31.267725"
121.4921665,31.11025919,49.2,"121.4921665,31.11025919"
121.4457452,31.41078421,45.0,"121.4457452,31.41078421"
121.55031,31.207959,105.1,"121.55031,31.207959"
121.3994425,31.35941594,50.6,"121.3994425,31.35941594"
121.49926,31.182544,135.4,"121.49926,31.182544"
121.44333,31.13957,92.7,"121.44333,31.13957"
121.50521,30.944378,36.5,"121.50521,30.944378"
121.493307,31.415956,72.4,"121.493307,31.415956"
121.436477,31.178974,120.8,"121.436477,31.178974"
121.401935,31.099706,66.7,"121.401935,31.099706"
121.322998,31.319233,65.9,"121.322998,31.319233"
121.715747,31.067346,33.3,"121.715747,31.067346"
121.460435,31.315819,84.2,"121.460435,31.315819"
121.433871,31.199285,173.3,"121.433871,31.199285"
121.241665,31.14904,46.0,"121.241665,31.14904"
121.214896,31.408305,24.4,"121.214896,31.408305"
121.2507016,31.12073958,33.3,"121.2507016,31.12073958"
121.342043,31.275791,100.0,"121.342043,31.275791"
121.17943,31.100795,37.8,"121.17943,31.100795"
121.495124,31.286626,113.7,"121.495124,31.286626"
121.4689167,31.20286617,151.4,"121.4689167,31.20286617"
121.367643,31.36706,74.4,"121.367643,31.36706"
121.445276,31.238509,117.1,"121.445276,31.238509"
121.240553,31.113077,48.4,"121.240553,31.113077"
121.662902,31.225901,94.4,"121.662902,31.225901"
121.322142,31.315196,57.5,"121.322142,31.315196"
121.540618,31.201125,126.5,"121.540618,31.201125"
121.45196,31.242423,135.1,"121.45196,31.242423"
121.198987,31.051255,27.5,"121.198987,31.051255"
121.550164,31.240324,115.6,"121.550164,31.240324"
121.424519,31.226102,122.8,"121.424519,31.226102"
121.3984644,31.23779787,56.8,"121.3984644,31.23779787"
121.425461,31.238799,99.0,"121.425461,31.238799"
121.4895057,31.25982288,156.2,"121.4895057,31.25982288"
121.5369261,31.33326389,76.2,"121.5369261,31.33326389"
121.558105,31.227134,115.1,"121.558105,31.227134"
